time;weather_wmo code;temperature_max;temperature_min;temperature_mean;precipitation_sum (mm);rain_sum (mm);wind_speed_10m_max (km/h);wind_gusts_10m_max (km/h)
2011-01-27T00:00;2;27,6;21,2;24,6;0;0;19,8;31
2011-01-28T00:00;53;30,3;22,8;26,1;0,6;0,6;24,5;38,5
2011-01-29T00:00;0;26,6;20,7;23,5;0;0;27,9;41,4
2011-01-30T00:00;51;30,2;21,4;25,5;0,1;0,1;26,3;40,3
2011-01-31T00:00;61;28;23,1;25,6;16,4;16,4;31;57,6
2011-02-01T00:00;0;22,7;15,8;19,6;0;0;32;50,4
2011-02-02T00:00;0;27,1;17,7;22,1;0;0;25,3;41,8
2011-02-03T00:00;1;30;21,2;25,6;0;0;23,1;41,4
2011-02-04T00:00;53;26;18,3;22;1,2;1,2;33,2;52,6
2011-02-05T00:00;0;30,8;19,8;24,4;0;0;27,5;44,3
2011-02-06T00:00;1;23,5;15,5;19,9;0;0;28,3;46,1
2011-02-07T00:00;61;25,7;20,1;21,7;12,4;12,4;37,4;58,3
2011-02-08T00:00;63;21,9;19,4;20,6;19,6;19,6;35,1;56,2
2011-02-09T00:00;51;22,9;18;20,3;0,7;0,7;31,4;48,6
2011-02-10T00:00;2;24,3;17,6;20,8;0;0;24,1;38,2
2011-02-11T00:00;2;24,6;18,2;21,2;0;0;21,7;30,6
2011-02-12T00:00;0;25,4;18,6;21,8;0;0;19,5;29,5
2011-02-13T00:00;51;29,1;20,3;24,3;0,3;0,3;23;37,4
2011-02-14T00:00;0;26;17,5;22;0;0;22,8;34,6
2011-02-15T00:00;0;27,6;19,4;23,4;0;0;22;34,9
2011-02-16T00:00;0;27,8;20,1;23,9;0;0;19,5;33,8
2011-02-17T00:00;51;29,3;23,2;25,7;0,2;0,2;22;35,6
2011-02-18T00:00;63;27,2;22,2;24,2;12,2;12,2;20,1;30,2
2011-02-19T00:00;61;25,3;20,6;22,3;12,5;12,5;26,4;41,4
2011-02-20T00:00;55;24,9;21,1;22,6;5;5;29;46,1
2011-02-21T00:00;1;25,6;20,7;22,9;0;0;27,2;42,5
2011-02-22T00:00;2;26;21,1;23,3;0;0;24,5;36,4
2011-02-23T00:00;63;23,6;20,9;22,2;16,9;16,9;26,3;41,4
2011-02-24T00:00;51;24,7;19,6;21,6;0,2;0,2;28,2;48,2
2011-02-25T00:00;3;24,8;17;21;0;0;28,8;41,8
2011-02-26T00:00;1;25,8;16,1;21,3;0;0;13,3;18,4
2011-02-27T00:00;1;27,7;19,8;23,6;0;0;12,6;18,4
2011-02-28T00:00;2;25,8;20,3;22,7;0;0;24,1;36,7
2011-03-01T00:00;0;24,5;18,9;21,9;0;0;24,1;34,2
2011-03-02T00:00;3;26,1;19,5;22,7;0;0;25,6;40
2011-03-03T00:00;1;26,5;20,4;23,2;0;0;21,9;33,1
2011-03-04T00:00;2;26,8;20,9;23,6;0;0;24,5;36
2011-03-05T00:00;2;26,5;20,8;23,3;0;0;23,8;35,3
2011-03-06T00:00;51;27,1;21,1;24;0,4;0,4;21,9;36
2011-03-07T00:00;1;27,3;22,1;24,4;0;0;22,5;32,4
2011-03-08T00:00;51;29,3;22,5;25,5;0,3;0,3;14;19,4
2011-03-09T00:00;0;29,2;22,8;25,8;0;0;16,6;24,5
2011-03-10T00:00;0;28,4;22,7;25,2;0;0;22,8;33,1
2011-03-11T00:00;1;29,1;21,6;25,1;0;0;18,4;27,7
2011-03-12T00:00;63;30,5;17,7;24,8;12,9;12,9;41,2;68
2011-03-13T00:00;3;19,6;12,9;16,6;0;0;37,3;58,3
2011-03-14T00:00;0;19,9;12,1;16,3;0;0;17,2;24,8
2011-03-15T00:00;3;20,6;15,7;18,3;0;0;20,2;32
2011-03-16T00:00;51;24,1;18;20,7;0,4;0,4;16,6;24,1
2011-03-17T00:00;51;24,4;19,3;20,9;0,8;0,8;19,4;29,2
2011-03-18T00:00;0;24,7;13,8;19,1;0;0;24,6;39,2
2011-03-19T00:00;0;23,3;14,3;19;0;0;14,7;23,4
2011-03-20T00:00;0;25,6;16,5;20,8;0;0;16,6;29,2
2011-03-21T00:00;0;27,2;17,8;22,2;0;0;15,3;24,5
2011-03-22T00:00;53;29,7;20,8;24,7;0,7;0,7;15,5;27
2011-03-23T00:00;63;22,8;15,5;17,8;47,6;47,6;33,6;49,3
2011-03-24T00:00;0;21,3;12,7;16,9;0;0;23,5;36,4
2011-03-25T00:00;55;19,9;16,7;18,1;2;2;25,1;36,7
2011-03-26T00:00;51;22,9;15,7;19,3;0,1;0,1;28,9;45,4
2011-03-27T00:00;0;19,2;12,7;16;0;0;19,3;31
2011-03-28T00:00;0;20,7;12,6;17,1;0;0;14;20,9
2011-03-29T00:00;0;22;14,8;18,3;0;0;15;25,6
2011-03-30T00:00;0;23,1;15,5;19;0;0;16,9;30,2
2011-03-31T00:00;0;25;16,8;20,6;0;0;11,9;20,9
2011-04-01T00:00;51;25,7;16,1;20,8;0,1;0,1;20,4;29,2
2011-04-02T00:00;2;23;18;20,3;0;0;17,4;28,4
2011-04-03T00:00;63;25,2;18,6;20,8;11,3;11,3;21;41
2011-04-04T00:00;3;20,2;12,6;16,8;0;0;26,8;37,8
2011-04-05T00:00;1;23,7;12,5;17,9;0;0;18,6;29,9
2011-04-06T00:00;0;20,5;14,5;17,7;0;0;18;26,3
2011-04-07T00:00;51;23,6;16,5;19,6;0,4;0,4;18,1;29,5
2011-04-08T00:00;55;21,2;14,3;18,1;1,4;1,4;27,4;45
2011-04-09T00:00;2;19,4;12,8;16,3;0;0;18;29,5
2011-04-10T00:00;0;22;15,1;18,3;0;0;18,7;31,3
2011-04-11T00:00;2;24,3;17,2;20,4;0;0;15,5;25,9
2011-04-12T00:00;2;25;18,5;21,4;0;0;13;24,1
2011-04-13T00:00;63;26,1;18,5;22;3,1;3,1;28,6;45,4
2011-04-14T00:00;61;21,4;16;18,4;4,3;4,3;26,9;42,5
2011-04-15T00:00;55;17,3;13,5;15,3;4,2;4,2;22,4;37,1
2011-04-16T00:00;2;18,9;14,4;16,7;0;0;24,2;34,2
2011-04-17T00:00;63;19,1;13,4;16,6;19,4;19,4;31,6;49,7
2011-04-18T00:00;0;19,9;10;14,8;0;0;18,3;28,1
2011-04-19T00:00;2;20,4;11,2;16,2;0;0;16,6;25,9
2011-04-20T00:00;63;16,6;14;15,4;30,3;30,3;20,4;32,8
2011-04-21T00:00;3;18,9;12,8;15,9;0;0;20,5;29,2
2011-04-22T00:00;53;21,9;16,7;18,9;3,3;3,3;30,1;42,5
2011-04-23T00:00;0;17,2;11,2;14,4;0;0;25,8;38,5
2011-04-24T00:00;0;20,3;10,2;14,8;0;0;24,6;39,6
2011-04-25T00:00;1;19,1;11,2;15,3;0;0;16,4;24,8
2011-04-26T00:00;1;21,5;13,4;17;0;0;18;25,9
2011-04-27T00:00;1;22;15,1;18,1;0;0;19,8;32,8
2011-04-28T00:00;2;21,8;16,1;18,3;0;0;20,6;29,9
2011-04-29T00:00;61;19,9;15,8;18;3,2;3,2;23,7;37,8
2011-04-30T00:00;63;18,6;14,9;16,9;21,6;21,6;20;31,3
2011-05-01T00:00;61;15;10,3;12,7;6,4;6,4;40;64,8
2011-05-02T00:00;0;13,5;6,4;10,1;0;0;27,2;43,2
2011-05-03T00:00;0;15,4;6,8;11;0;0;20,8;34,2
2011-05-04T00:00;2;17,6;10,7;13,9;0;0;31,6;49,3
2011-05-05T00:00;1;19,3;11,9;15,2;0;0;30,8;44,3
2011-05-06T00:00;0;17,8;8,1;13,1;0;0;12,7;19,8
2011-05-07T00:00;1;19,4;11,4;14,9;0;0;22,3;35,6
2011-05-08T00:00;0;15,1;10,3;13,7;0;0;29;47,2
2011-05-09T00:00;0;15,1;8,8;11,9;0;0;18,6;29,5
2011-05-10T00:00;1;18,9;11,8;14,9;0;0;19,8;29,5
2011-05-11T00:00;51;20,7;14,8;17;0,6;0,6;10,3;14
2011-05-12T00:00;1;17,5;12,5;14,8;0;0;20,4;30,6
2011-05-13T00:00;53;18;14;15,5;1,4;1,4;19,9;32,4
2011-05-14T00:00;3;17;13,7;15,2;0;0;19,3;30,2
2011-05-15T00:00;3;16,6;11,7;14,3;0;0;17,7;29,2
2011-05-16T00:00;3;15,9;12,5;14,1;0;0;16,7;26,6
2011-05-17T00:00;1;17,2;12;14,2;0;0;18,5;29,9
2011-05-18T00:00;1;17,4;12,4;14,5;0;0;18,5;29,9
2011-05-19T00:00;1;18,3;12,4;15,3;0;0;19,6;32,4
2011-05-20T00:00;51;20,1;14,9;17,2;0,2;0,2;20,2;31,3
2011-05-21T00:00;3;20,6;15,6;17,7;0;0;18,3;28,8
2011-05-22T00:00;53;17,8;11,1;16;3,7;3,7;27,8;43,6
2011-05-23T00:00;1;13,5;7,5;10,8;0;0;14,6;23,8
2011-05-24T00:00;63;15,2;8,6;12,5;19,7;19,7;30;49,7
2011-05-25T00:00;61;15,8;11,4;13,2;9,5;9,5;31,2;52,2
2011-05-26T00:00;3;13,1;9,1;11,5;0;0;19,1;29,9
2011-05-27T00:00;51;13,6;10,5;12,1;0,3;0,3;20,9;33,8
2011-05-28T00:00;2;14,9;10,6;12,6;0;0;21,3;32
2011-05-29T00:00;2;14,4;10,2;12,1;0;0;16,6;25,9
2011-05-30T00:00;3;14,6;9,8;12;0;0;15,8;25,9
2011-05-31T00:00;3;15,5;10,4;12,7;0;0;13,6;25,2
2011-06-01T00:00;2;15;10,4;12,5;0;0;11,6;19,1
2011-06-02T00:00;51;14,1;9,8;11,9;0,1;0,1;16,2;24,5
2011-06-03T00:00;3;12,3;8,8;10,5;0;0;23,5;37,4
2011-06-04T00:00;1;9,7;4,9;7,6;0;0;16,5;24,8
2011-06-05T00:00;2;11,7;6,4;8,9;0;0;22,6;37,8
2011-06-06T00:00;53;10,7;8,6;9,8;1,9;1,9;17,1;27
2011-06-07T00:00;3;12,3;6,8;9,4;0;0;14,9;21,6
2011-06-08T00:00;2;13,2;7,5;9,9;0;0;20,8;34,2
2011-06-09T00:00;1;16,5;8;11,5;0;0;30,4;48,6
2011-06-10T00:00;2;16,4;8,4;12;0;0;21,2;29,2
2011-06-11T00:00;1;17,1;10,8;13,4;0;0;23,4;37,1
2011-06-12T00:00;1;18;10,9;13,8;0;0;28,3;42,8
2011-06-13T00:00;0;13,3;7,1;10,2;0;0;24,4;42,8
2011-06-14T00:00;3;13,6;7,6;10,6;0;0;25;39,2
2011-06-15T00:00;55;16,7;12;14,2;9,3;9,3;21,6;34,9
2011-06-16T00:00;63;18;13,7;15,8;36,5;36,5;21,4;28,1
2011-06-17T00:00;53;14,5;10,9;12,7;1,2;1,2;23,1;36,4
2011-06-18T00:00;63;15,4;10,9;13,3;7,2;7,2;30,1;45,4
2011-06-19T00:00;63;17,6;14,8;16,2;6;6;25,6;44,6
2011-06-20T00:00;3;14,5;10,4;12,7;0;0;26,8;43,2
2011-06-21T00:00;3;13,4;9,3;11,1;0;0;21,7;37,4
2011-06-22T00:00;61;12,6;9,5;11,1;5,8;5,8;25,1;38,9
2011-06-23T00:00;63;11,8;9,6;11,1;17;17;29,2;51,5
2011-06-24T00:00;0;14,6;6,6;9,9;0;0;18,3;27,7
2011-06-25T00:00;51;10;5,3;7,5;0,2;0,2;31,3;47,2
2011-06-26T00:00;1;9,2;3,5;5,6;0;0;25,1;38,9
2011-06-27T00:00;0;11,6;1,7;6;0;0;23,1;35,3
2011-06-28T00:00;0;11,6;3,4;7,3;0;0;23,1;33,5
2011-06-29T00:00;1;12,1;5,3;8,5;0;0;24,4;40,7
2011-06-30T00:00;2;10,5;4,5;7,9;0;0;29,3;45
2011-07-01T00:00;1;9,7;1,4;5,1;0;0;15,6;29,5
2011-07-02T00:00;0;9,8;0,9;5,1;0;0;18,6;27,4
2011-07-03T00:00;0;8;1;4,3;0;0;27,7;43,6
2011-07-04T00:00;0;10,1;0,5;4,9;0;0;18,7;27,7
2011-07-05T00:00;0;10,6;2;6;0;0;21,6;32
2011-07-06T00:00;0;10,1;2,1;5,9;0;0;14;20,5
2011-07-07T00:00;0;13,5;3,3;7,6;0;0;17,5;26,3
2011-07-08T00:00;1;14,5;5,2;9,3;0;0;18,1;25,9
2011-07-09T00:00;2;15,1;8,3;10,8;0;0;20,8;31,3
2011-07-10T00:00;1;15,5;6,7;11,1;0;0;13,2;19,4
2011-07-11T00:00;1;16,9;9,7;12,9;0;0;21,9;32
2011-07-12T00:00;2;17,9;10,7;14,1;0;0;19,4;30,2
2011-07-13T00:00;3;13;8;10,3;0;0;20,9;31
2011-07-14T00:00;51;14,7;9,6;12,2;1,4;1,4;22,3;31,7
2011-07-15T00:00;63;16,1;12,5;14,9;22;22;41,4;63
2011-07-16T00:00;51;14,4;9;11,6;0,1;0,1;19,9;34,6
2011-07-17T00:00;51;13;6,6;9,6;0,1;0,1;31,9;50
2011-07-18T00:00;63;13;9,3;11;16,7;16,7;33,4;47,9
2011-07-19T00:00;63;11,6;6,1;8,2;16,2;16,2;30,9;51,1
2011-07-20T00:00;3;10,9;6,5;8,6;0;0;18,9;38,9
2011-07-21T00:00;3;11,3;6,3;8,6;0;0;14,8;21,6
2011-07-22T00:00;0;14;5,7;9,5;0;0;19,1;29,5
2011-07-23T00:00;0;13,9;7,4;10,2;0;0;19,7;32,8
2011-07-24T00:00;1;15,9;8,1;12;0;0;26;37,1
2011-07-25T00:00;63;21,1;13,6;16,8;23,1;23,1;33,5;66,6
2011-07-26T00:00;1;15,3;9,2;11,9;0;0;26,8;42,8
2011-07-27T00:00;3;13,9;7,5;11,1;0;0;17;27
2011-07-28T00:00;3;15,7;10,5;12,7;0;0;13,4;24,1
2011-07-29T00:00;3;12,5;7,7;9,8;0;0;28,2;43,2
2011-07-30T00:00;3;7,7;2;5,4;0;0;27,8;42,5
2011-07-31T00:00;3;7,5;3,7;5,8;0;0;20,9;31
2011-08-01T00:00;3;8,6;3,4;6,2;0;0;16,5;27
2011-08-02T00:00;3;11,4;3,4;7,5;0;0;22,1;32
2011-08-03T00:00;51;12,2;6,9;9;0,3;0,3;31,9;56,2
2011-08-04T00:00;3;9,2;3,1;6,2;0;0;22,2;33,8
2011-08-05T00:00;1;14,7;6,9;9,9;0;0;27,8;44,3
2011-08-06T00:00;2;15,9;5,7;11;0;0;18,1;26,6
2011-08-07T00:00;2;13,8;9,8;11,9;0;0;29,3;43,2
2011-08-08T00:00;51;14,1;11,9;12,9;0,1;0,1;32,3;43,2
2011-08-09T00:00;51;16,2;12,4;14,2;0,1;0,1;26,1;39,2
2011-08-10T00:00;51;16,7;14;15;0,5;0,5;29,2;44,6
2011-08-11T00:00;3;19,7;14;16,2;0;0;14,2;26,3
2011-08-12T00:00;63;19,8;13,1;15,9;12,3;12,3;37;58
2011-08-13T00:00;3;14,9;9,3;12,3;0;0;20,3;28,4
2011-08-14T00:00;0;14,5;6,5;11;0;0;23,7;34,6
2011-08-15T00:00;51;13,6;8,8;11,4;0,9;0,9;24,8;37,8
2011-08-16T00:00;53;13,5;11,8;12,6;3,1;3,1;26,9;42,5
2011-08-17T00:00;3;13,8;11,1;12,2;0;0;26;41
2011-08-18T00:00;3;14,4;10,7;12,3;0;0;23,2;28,4
2011-08-19T00:00;51;11,5;7,2;9,1;0,3;0,3;38,5;60,5
2011-08-20T00:00;3;9,8;4,4;7,1;0;0;30,1;49
2011-08-21T00:00;3;8,3;2,2;5,9;0;0;16,2;25,2
2011-08-22T00:00;3;8,4;4,9;6,8;0;0;13,8;21,6
2011-08-23T00:00;3;11,1;5,3;8,4;0;0;19,3;31,7
2011-08-24T00:00;3;13,7;9,4;11,5;0;0;26,4;42,8
2011-08-25T00:00;3;14,5;9,2;11,6;0;0;23,2;37,1
2011-08-26T00:00;2;11,7;6,6;9,3;0;0;25,1;40,3
2011-08-27T00:00;61;12,8;9,9;11,2;5,3;5,3;25,6;40,3
2011-08-28T00:00;2;17,2;9;12,3;0;0;22,9;38,9
2011-08-29T00:00;1;14,6;9;11,3;0;0;16;28,8
2011-08-30T00:00;0;16,3;6,8;11,4;0;0;25,8;37,1
2011-08-31T00:00;2;13,9;5,9;9,7;0;0;19,7;30,2
2011-09-01T00:00;1;12,9;7;10;0;0;24,6;37,8
2011-09-02T00:00;1;16,2;8;12;0;0;28,6;46,1
2011-09-03T00:00;0;21,9;12,6;16,4;0;0;28;42,5
2011-09-04T00:00;53;15;11,3;13,2;3,7;3,7;28,1;40,7
2011-09-05T00:00;0;17,4;6,6;12;0;0;20,3;34,2
2011-09-06T00:00;0;18,4;6,5;12,5;0;0;14,8;24,8
2011-09-07T00:00;0;18,7;10,4;14,1;0;0;15,9;26,6
2011-09-08T00:00;0;19,7;9,1;13,9;0;0;18,1;24,5
2011-09-09T00:00;2;20,5;11,4;15,7;0;0;25,3;37,4
2011-09-10T00:00;3;19,2;11;15,5;0;0;33;49,7
2011-09-11T00:00;0;17;6,2;12;0;0;27,3;38,9
2011-09-12T00:00;0;23,5;12,2;16,8;0;0;27,8;41,8
2011-09-13T00:00;0;16,6;9,3;13;0;0;26,5;42,1
2011-09-14T00:00;0;16,7;8,9;12,7;0;0;26,6;42,5
2011-09-15T00:00;1;18,9;10,3;14,7;0;0;26,7;40
2011-09-16T00:00;61;20,9;14,7;17,6;10,4;10,4;26,7;45
2011-09-17T00:00;63;19,1;12,9;16,6;12,3;12,3;28,3;46,1
2011-09-18T00:00;1;16,8;8;12,5;0;0;28,3;42,8
2011-09-19T00:00;1;17,6;10;13,6;0;0;11,5;16,9
2011-09-20T00:00;0;19,1;9,1;14,2;0;0;12;17,6
2011-09-21T00:00;1;21,4;11,9;16,3;0;0;20,9;33,8
2011-09-22T00:00;51;15,3;10,9;12,8;0,6;0,6;36,7;58
2011-09-23T00:00;53;14,2;9,7;11,7;2,7;2,7;30,8;49
2011-09-24T00:00;2;17,6;10,2;13,7;0;0;23;37,4
2011-09-25T00:00;2;20,9;13,5;16,8;0;0;23,2;37,8
2011-09-26T00:00;1;23,7;14,1;18,2;0;0;26;40,7
2011-09-27T00:00;1;20,5;13,8;17;0;0;26,5;39,6
2011-09-28T00:00;1;23,6;14,5;18,9;0;0;27,7;47,5
2011-09-29T00:00;63;20,1;14,2;17,9;18,1;18,1;21,3;37,1
2011-09-30T00:00;2;20,3;11,9;16,2;0;0;23,8;35,6
2011-10-01T00:00;1;18,9;12,7;15,8;0;0;23,3;38,9
2011-10-02T00:00;2;20,4;11,4;15,8;0;0;32,7;51,8
2011-10-03T00:00;2;14;8,1;11,3;0;0;26,9;43,9
2011-10-04T00:00;3;15,4;11,1;13,3;0;0;24,8;37,4
2011-10-05T00:00;1;18,9;11,3;15,2;0;0;11,6;21,2
2011-10-06T00:00;61;21,9;13,9;17,7;5,6;5,6;29,6;37,1
2011-10-07T00:00;65;18,3;14,3;16,1;61,1;61,1;42,2;68,8
2011-10-08T00:00;3;19,3;15,4;17,1;0;0;16,8;24,8
2011-10-09T00:00;61;19;14,5;16,1;5,5;5,5;27,9;43,9
2011-10-10T00:00;51;19,1;14,3;16,5;0,4;0,4;21,3;32,4
2011-10-11T00:00;51;18,5;14,9;16,5;0,1;0,1;34,2;49,3
2011-10-12T00:00;63;19,5;13,5;16;11,3;11,3;32,6;49,7
2011-10-13T00:00;51;20,1;15,3;17,4;0,7;0,7;22,6;36
2011-10-14T00:00;3;19,7;11,8;15,7;0;0;20,2;31
2011-10-15T00:00;0;24,3;13;18,4;0;0;17,3;27
2011-10-16T00:00;2;21,9;13,9;17,8;0;0;21,4;31,3
2011-10-17T00:00;3;17,5;12,2;14,9;0;0;22,4;33,8
2011-10-18T00:00;61;18,6;11,8;14,8;6,4;6,4;22;34,2
2011-10-19T00:00;51;19,9;14,8;16,9;0,2;0,2;15,2;22,7
2011-10-20T00:00;1;22,7;15,7;19;0;0;24;37,8
2011-10-21T00:00;0;23,1;16,2;19,5;0;0;24,5;40,3
2011-10-22T00:00;53;20,3;14,6;17,7;1,7;1,7;29,7;49,3
2011-10-23T00:00;3;19,3;14;16,5;0;0;27,4;42,1
2011-10-24T00:00;51;19,7;15,5;17,3;0,5;0,5;26,1;41,8
2011-10-25T00:00;3;20,1;14,6;16,8;0;0;31,7;47,5
2011-10-26T00:00;3;18;11,2;14,1;0;0;26,6;42,8
2011-10-27T00:00;0;20,2;8,8;14,4;0;0;25,8;42,1
2011-10-28T00:00;51;24;10,9;17,8;0,2;0,2;14,3;20,9
2011-10-29T00:00;51;22;14,9;18,1;1,1;1,1;25,7;40
2011-10-30T00:00;0;19;9,4;14,3;0;0;20;31
2011-10-31T00:00;0;18,2;11,5;15,1;0;0;22,7;37,1
2011-11-01T00:00;0;21,5;13,1;17,3;0;0;27,3;44,3
2011-11-02T00:00;1;23,5;14,6;19;0;0;27,5;40,7
2011-11-03T00:00;1;26,4;17,4;21,7;0;0;24,6;41
2011-11-04T00:00;51;25,2;18,9;21,3;0,1;0,1;26,4;39,6
2011-11-05T00:00;2;27;17,9;21,3;0;0;24,5;39,2
2011-11-06T00:00;3;22,9;16,2;19,4;0;0;26,8;43,2
2011-11-07T00:00;1;27,1;17,6;22;0;0;25,5;38,9
2011-11-08T00:00;1;28,2;19;23,6;0;0;29,2;49,7
2011-11-09T00:00;65;24,3;17,4;21,4;29,6;29,6;33,7;59
2011-11-10T00:00;1;20,8;13,4;17,1;0;0;29,7;47,2
2011-11-11T00:00;0;22,1;12;17,8;0;0;11,8;20,5
2011-11-12T00:00;0;24,5;16,7;20,5;0;0;15,7;29,2
2011-11-13T00:00;1;24,1;16,9;20,4;0;0;23,8;37,1
2011-11-14T00:00;1;22,8;16,4;19,4;0;0;23;37,1
2011-11-15T00:00;1;24,9;15,6;20,6;0;0;17,8;28,8
2011-11-16T00:00;0;27,2;17,2;22,1;0;0;20,7;32
2011-11-17T00:00;2;24,6;17,4;20,5;0;0;25,3;40
2011-11-18T00:00;2;25,9;18,4;22,1;0;0;22,3;34,2
2011-11-19T00:00;61;29,1;20,5;24,4;3;3;24;39,6
2011-11-20T00:00;63;24,4;19,7;21,7;16;16;21,4;39,6
2011-11-21T00:00;63;24,2;18,5;20,9;15,9;15,9;22,4;35,3
2011-11-22T00:00;0;23,8;15,8;19,9;0;0;23,4;31,7
2011-11-23T00:00;1;25;16,3;20,7;0;0;23,2;37,4
2011-11-24T00:00;0;27,7;18,7;23,4;0;0;14,2;23,4
2011-11-25T00:00;2;29,1;20,7;24,9;0;0;16,5;30,2
2011-11-26T00:00;0;27,9;18,9;24;0;0;23;34,2
2011-11-27T00:00;2;30,9;21,5;25,4;0;0;27,1;42,1
2011-11-28T00:00;51;29,6;21,7;26;0,4;0,4;14,4;21,6
2011-11-29T00:00;61;27,9;22;24,9;1,4;1,4;26,3;44,3
2011-11-30T00:00;3;21,7;14;18;0;0;42,8;68,4
2011-12-01T00:00;0;21;11;16,6;0;0;22;33,5
2011-12-02T00:00;0;24,4;15,8;20,2;0;0;28,8;42,8
2011-12-03T00:00;0;25,5;17,2;21,3;0;0;25,4;41
2011-12-04T00:00;1;25,1;17,9;21,5;0;0;27,4;41,4
2011-12-05T00:00;2;26,3;19,7;22,9;0;0;21,6;33,8
2011-12-06T00:00;0;28;18,7;23,3;0;0;21,6;34,6
2011-12-07T00:00;1;26,3;18,4;22,6;0;0;13,9;25,2
2011-12-08T00:00;51;28,6;20,2;24,2;0,1;0,1;25,3;38,2
2011-12-09T00:00;1;25,6;20,3;22,7;0;0;27,1;43,2
2011-12-10T00:00;0;28,9;20,3;24,4;0;0;23,6;38,5
2011-12-11T00:00;61;27,7;20,9;23,9;4;4;22;37,8
2011-12-12T00:00;51;25,7;15,8;20,8;0,1;0,1;32,2;48,6
2011-12-13T00:00;51;23,1;14,9;18,9;1,1;1,1;32,8;54,4
2011-12-14T00:00;53;23,5;17,1;19,8;3,3;3,3;32,5;52,9
2011-12-15T00:00;53;22,6;17,9;19,7;6,8;6,8;33,8;52,9
2011-12-16T00:00;51;21,4;17,6;19,3;1,7;1,7;30,3;46,1
2011-12-17T00:00;3;23,9;15,5;19,5;0;0;24,1;38,2
2011-12-18T00:00;1;26;16,7;21,1;0;0;15;26,6
2011-12-19T00:00;0;26,1;18,5;22,2;0;0;26,1;41,8
2011-12-20T00:00;2;29,7;19,7;24,7;0;0;20,7;29,9
2011-12-21T00:00;63;33,4;22,8;27,5;3,9;3,9;26,9;56,5
2011-12-22T00:00;61;28,2;21,8;25,1;7,3;7,3;30,9;58
2011-12-23T00:00;61;21,4;16;18,3;9,5;9,5;36,9;53,6
2011-12-24T00:00;1;20,4;12,4;16,8;0;0;24,2;41,4
2011-12-25T00:00;0;21,5;15,1;18,4;0;0;17,9;30,2
2011-12-26T00:00;1;25;17,9;21,2;0;0;22,1;36,7
2011-12-27T00:00;1;26,9;19,1;22,7;0;0;24,7;40,7
2011-12-28T00:00;1;27,1;19,7;23,1;0;0;22,1;33,5
2011-12-29T00:00;1;27,4;20,5;23,9;0;0;20,8;32,8
2011-12-30T00:00;1;27,9;21,1;24,2;0;0;20,7;35,6
2011-12-31T00:00;0;27,9;21,3;24,2;0;0;28,2;42,8
2012-01-01T00:00;0;27,4;20;23,5;0;0;24;40
2012-01-02T00:00;1;31,3;20,6;25,9;0;0;26,5;25,2
2012-01-03T00:00;1;26,5;18,9;22,4;0;0;28,3;43,9
2012-01-04T00:00;0;27,1;18,5;22,8;0;0;17,5;28,1
2012-01-05T00:00;0;31,6;21,2;26,4;0;0;17,6;27,7
2012-01-06T00:00;0;34,2;21,8;27,1;0;0;37,7;61,2
2012-01-07T00:00;1;27,6;20,6;23,6;0;0;32,3;49
2012-01-08T00:00;0;30,1;21,1;25,4;0;0;24,8;37,1
2012-01-09T00:00;1;34,8;24,1;29,5;0;0;25;44,3
2012-01-10T00:00;51;36,1;28,1;30,9;0,2;0,2;31,3;45,4
2012-01-11T00:00;55;28,3;22,4;24,8;9,9;9,9;22,8;36,7
2012-01-12T00:00;61;25,5;18,4;21,3;3,8;3,8;37;59,8
2012-01-13T00:00;0;23,8;17,8;20,8;0;0;23,8;40
2012-01-14T00:00;0;24,9;17,9;21,2;0;0;20,3;35,3
2012-01-15T00:00;0;27,5;19,3;23,2;0;0;19,1;32
2012-01-16T00:00;0;30,8;19,8;25,4;0;0;20,2;29,9
2012-01-17T00:00;0;30,1;22,3;25,8;0;0;29,3;46,1
2012-01-18T00:00;1;30,2;22,5;26;0;0;24,6;39,2
2012-01-19T00:00;51;31,1;23,9;27,4;0,2;0,2;22,1;32,4
2012-01-20T00:00;1;33,5;25,5;28,9;0;0;21,4;36
2012-01-21T00:00;51;32,3;25,6;28,5;0,5;0,5;21;32,4
2012-01-22T00:00;61;28,2;22,2;25,8;5;5;19;25,9
2012-01-23T00:00;2;28,2;22,1;25,3;0;0;20,7;38,5
2012-01-24T00:00;61;28,9;22,2;24,6;11,8;11,8;30,7;46,8
2012-01-25T00:00;2;23,4;15,1;19,8;0;0;32,5;48,6
2012-01-26T00:00;3;24,3;18,5;21,4;0;0;24,6;39,2
2012-01-27T00:00;0;26,5;19,4;23;0;0;27,8;42,1
2012-01-28T00:00;0;28,4;20,5;24,3;0;0;29;44,6
2012-01-29T00:00;1;32,1;21,7;26,6;0;0;26,1;41,8
2012-01-30T00:00;1;34,1;25,5;28,6;0;0;16,5;37,8
2012-01-31T00:00;61;27,1;23,7;25,6;10,2;10,2;21,1;41
2012-02-01T00:00;63;28,9;22,5;24,9;7,1;7,1;13,2;25,6
2012-02-02T00:00;53;27,4;22,6;24,5;1,6;1,6;23,7;32
2012-02-03T00:00;53;28,2;22,4;25,2;1,6;1,6;17;23,8
2012-02-04T00:00;2;31,6;23,1;27,1;0;0;19,1;27,7
2012-02-05T00:00;51;29,4;24,4;26,7;0,3;0,3;18,9;30,2
